#chrom,start,end,Meth Dif_24mo-4mo,class_24mo_v_4mo,Gene name,name,features
chr17,34333680,34333812,0.216,strongHyper,Tap1,NM_001161730,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr17,34355597,34355855,-0.24,strongHypo,Tap2,NM_011530,T:Other;
chr17,34446877,34446933,-0.242,strongHypo,H2-Eb1,NM_010382,T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,34594769,34594954,0.168,strongHyper,BC051142,NM_001001177,T:ExtGene;T:Gene;T:Intron;T:DNA;
chr17,34723135,34723282,0.195,strongHyper,Notch4,NM_010929,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,34767559,34767652,0.172,strongHyper,Prrt1,NM_030890,T:CGI_shore;T:1stIntron;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17,34784344,34784417,-0.295,strongHypo,Atf6b,NM_017406,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:CGI_wiTTSdn1k;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr17,34822789,34823000,0.177,strongHyper,Tnxb,NM_031176,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,35108093,35108170,0.213,strongHyper,Hspa1a,NM_010479,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr17,35686631,35686771,-0.215,strongHypo,Cdsn,NM_001008424,T:Other;
chr17,35691880,35691936,0.228,strongHyper,Cdsn,NM_001008424,T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr17,35825802,35825896,0.255,strongHyper,Ddr1,NM_001198833,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,35835136,35835424,0.226,strongHyper,Ddr1,NM_001198833,T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr17,36295917,36296018,0.353,strongHyper,2410017I17Rik,NR_033517,T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr17,36345088,36345360,-0.21,strongHypo,H2-T3,NM_008208,T:CGI_shore;T:LTR;
chr17,36353303,36353369,-0.234,strongHypo,H2-T3,NM_008208,T:Other;
chr17,37046598,37046925,0.189,strongHyper,Trim31,NM_146077,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr17,37118250,37118433,0.156,strongHyper,2410137M14Rik,NM_029747,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr17,39983361,39985074,-0.418,strongHypo,Rn45s,NR_046233,T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:TTSup1k;T:Rleft;
chr17,42717628,42718153,-0.198,strongHypo,Opn5,NM_181753,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,43106005,43106088,-0.248,strongHypo,Tnfrsf21,NM_178589,T:LTR;
chr17,43183203,43183369,0.151,strongHyper,Tnfrsf21,NM_178589,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,43717953,43718143,0.158,strongHyper,Pla2g7,NM_013737,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr17,44214624,44214718,-0.15,strongHypo,Enpp5,NM_032003,T:Other;
chr17,44220279,44221067,-0.184,strongHypo,Enpp5,NM_001168620,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr17,44394771,44394851,0.329,strongHyper,Clic5,NM_172621,T:ExtGene;T:Gene;T:Intron;
chr17,44474600,44475715,-0.196,strongHypo,Clic5,NM_172621,T:LINE;
chr17,44790960,44791509,0.158,strongHyper,Runx2,NM_001145920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,45256056,45256178,0.172,strongHyper,Supt3h,NM_178652,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr17,45289092,45289162,0.272,strongHyper,Supt3h,NM_178652,T:Other;
chr17,45435248,45435299,0.216,strongHyper,Cdc5l,NM_152810,T:SINE;
chr17,45660117,45660252,-0.271,strongHypo,Tcte1,NM_013688,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr17,45839462,45839759,-0.194,strongHypo,Mrpl14,NM_026732,T:Other;
chr17,45863760,45864042,0.193,strongHyper,1600014C23Rik,NM_028164,T:Other;
chr17,45951461,45951736,-0.158,strongHypo,1600014C23Rik,NM_028164,T:Other;
chr17,46008730,46008870,-0.24,strongHypo,1600014C23Rik,NM_028164,T:LINE;
chr17,46030369,46030674,0.202,strongHyper,Vegfa,NM_001110266,T:Other;
chr17,46073606,46073832,-0.268,strongHypo,Vegfa,NM_001110266,T:Other;
chr17,46150647,46150832,0.162,strongHyper,Vegfa,NM_001110266,T:Other;
chr17,46164420,46164664,-0.258,strongHypo,Vegfa,NM_001025250,T:ExtGene;T:Gene;T:Intron;
chr17,46318744,46318801,-0.312,strongHypo,Polh,NM_030715,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,46657720,46657885,0.208,strongHyper,Cul9,NM_001081335,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,46761358,46761548,0.269,strongHyper,Ptk7,NM_175168,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr17,47025557,47025794,-0.152,strongHypo,Tbcc,NM_178385,T:CGI_shore;T:SINE;
chr17,47049107,47049227,0.24,strongHyper,Prph2,NM_008938,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,47293316,47293442,0.186,strongHyper,Trerf1,NM_001097623,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr17,47460010,47460063,-0.251,strongHypo,Trerf1,NM_172622,T:ExtGene;T:Gene;T:Intron;
chr17,47529231,47529283,-0.169,strongHypo,Guca1b,NM_146079,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr17,47570316,47570524,0.188,strongHyper,1700001C19Rik,NM_029296,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,47609346,47609530,-0.236,strongHypo,AI661453,NM_145489,T:Other;
chr17,47663488,47663662,-0.215,strongHypo,Ccnd3,NM_001081635,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr17,47989270,47989357,-0.259,strongHypo,Foxp4,NM_001110824,T:Other;
chr17,48085802,48085884,0.176,strongHyper,Foxp4,NM_001110824,T:Other;
chr17,48420735,48420854,-0.175,strongHypo,Treml4,NM_001033922,T:LTR;
chr17,48439762,48439870,-0.229,strongHypo,Treml2,NM_001033405,T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17,48499167,48499536,-0.294,strongHypo,Treml1,NM_027763,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;
chr17,48501983,48502656,-0.153,strongHypo,Treml1,NM_027763,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr17,48786551,48787004,0.157,strongHyper,Unc5cl,NM_152823,T:LTR;
chr17,49148559,49148623,-0.215,strongHypo,Lrfn2,NM_027452,T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr17,49430623,49430793,-0.256,strongHypo,Gm17830,NR_033486,T:Other;
chr17,49703055,49703196,-0.237,strongHypo,Daam2,NM_001008231,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17,49956332,49956382,-0.195,strongHypo,Kif6,NM_177052,T:ExtGene;T:Gene;T:Intron;
chr17,49976832,49976972,0.253,strongHyper,Kif6,NM_177052,T:ExtGene;T:Gene;T:Intron;
chr17,50157056,50157122,-0.214,strongHypo,Rftn1,NM_181397,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr17,50208021,50208237,-0.304,strongHypo,Rftn1,NM_181397,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr17,50209461,50210286,-0.175,strongHypo,Rftn1,NM_181397,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr17,50233626,50233874,-0.166,strongHypo,Rftn1,NM_181397,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,50237245,50237300,0.225,strongHyper,Rftn1,NM_181397,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,50300608,50301051,-0.189,strongHypo,Rftn1,NM_181397,T:ExtGene;T:Gene;T:Intron;
chr17,50377362,50377491,0.211,strongHyper,Dazl,NM_010021,T:SINE;
chr17,50902945,50903029,0.336,strongHyper,Tbc1d5,NM_028162,T:ExtGene;T:Gene;T:Intron;
chr17,51930034,51930116,-0.189,strongHypo,Satb1,NM_001163630,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr17,52201562,52201871,0.241,strongHyper,Gm20098,NR_045095,T:Other;
chr17,52600653,52600828,-0.221,strongHypo,Kcnh8,NM_001031811,T:Other;
chr17,53135586,53135679,-0.307,strongHypo,Kcnh8,NM_001031811,T:Other;
chr17,53343606,53343701,-0.283,strongHypo,Efhb,NM_172497,T:Other;
chr17,53542603,53542802,-0.181,strongHypo,Efhb,NM_172497,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr17,56174482,56174800,-0.198,strongHypo,Sh3gl1,NM_001252471,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,56263777,56263863,0.169,strongHyper,Sema6b,NM_013662,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr17,56675551,56675684,0.187,strongHyper,Znrf4,NM_011483,T:Other;
chr17,56861543,56862334,-0.174,strongHypo,Ndufa11,NM_027244,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr17,56867098,56867210,0.222,strongHyper,Ndufa11,NM_027244,T:Rleft;
chr17,56983017,56983143,0.213,strongHyper,Acsbg2,NM_001039114,T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;T:SINE;
chr17,57024317,57024524,0.226,strongHyper,1700061G19Rik,NM_030141,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,57239302,57239392,-0.22,strongHypo,Gm11110,NR_033508,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:Rleft;
chr17,57477490,57477688,0.158,strongHyper,Vav1,NM_001163815,T:Other;
chr17,59125408,59125486,0.222,strongHyper,2610034M16Rik,NM_027001,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr17,59519262,59519437,-0.203,strongHypo,Nudt12,NM_026497,T:Other;
chr17,59601187,59601332,-0.15,strongHypo,Nudt12,NM_026497,T:Other;
chr17,59931991,59932078,0.179,strongHyper,Nudt12,NM_026497,T:Other;
chr17,60806943,60807571,0.247,strongHyper,Nudt12,NM_026497,T:LINE;
chr17,62718963,62719348,-0.152,strongHypo,Efna5,NM_010109,T:Other;
chr17,63070112,63070217,0.152,strongHyper,Efna5,NM_010109,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,63085394,63085642,0.277,strongHyper,Efna5,NM_010109,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,63781184,63781285,-0.315,strongHypo,Fbxl17,NM_015794,T:ExtGene;T:Gene;T:Intron;
chr17,63842774,63843022,-0.214,strongHypo,Fbxl17,NM_015794,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,64214301,64214492,-0.163,strongHypo,Fert2,NM_001037997,T:CGI_shore;
chr17,64387403,64387679,-0.178,strongHypo,Fert2,NM_008000,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,65065780,65066150,-0.487,strongHypo,Man2a1,NM_008549,T:ExtGene;T:Gene;T:Intron;
chr17,65993212,65993396,0.15,strongHyper,Txndc2,NM_001146002,T:LTR;
chr17,66492757,66492828,-0.457,strongHypo,Ddx11,NM_001003919,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr17,66701706,66701859,-0.166,strongHypo,1110012J17Rik,NM_001114098,T:ExtGene;T:Gene;T:Intron;
chr17,66751879,66751982,0.255,strongHyper,1110012J17Rik,NM_001114098,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,66752509,66752883,0.325,strongHyper,1110012J17Rik,NM_001114098,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,67987872,67987934,0.22,strongHyper,Lrrc30,NM_001033340,T:Other;
chr17,68239184,68239306,0.174,strongHyper,Arhgap28,NM_172964,T:ExtGene;T:Gene;T:Intron;
chr17,68312447,68312514,0.309,strongHyper,Arhgap28,NM_172964,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,68444624,68444686,-0.205,strongHypo,Arhgap28,NM_172964,T:LINE;
chr17,70920371,70920479,0.218,strongHyper,Dlgap1,NM_001128181,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,71297660,71297738,0.291,strongHyper,Myl12b,NM_023402,T:Other;
chr17,71313069,71313196,-0.365,strongHypo,Myl12b,NM_023402,T:Rleft;
chr17,71323642,71323914,0.272,strongHyper,Myl12b,NM_023402,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr17,71341360,71341422,-0.251,strongHypo,Myl12b,NM_023402,T:CGI_shore;
chr17,71369083,71369387,-0.19,strongHypo,Myom1,NM_001083934,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:DNA;
chr17,71474923,71475199,0.165,strongHyper,Myom1,NM_001083934,T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr17,71965036,71965089,-0.188,strongHypo,Wdr43,NM_175639,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr17,72099583,72099830,0.151,strongHyper,BC027072,NM_146082,T:1stExon;T:Exon;T:ExtGene;T:Gene;
chr17,72280709,72280906,0.228,strongHyper,Alk,NM_007439,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr17,72493861,72493974,0.156,strongHyper,Alk,NM_007439,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,72827229,72827587,-0.171,strongHypo,Alk,NM_007439,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,73276768,73276923,0.203,strongHyper,Lbh,NM_029999,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,73444477,73444939,0.169,strongHyper,Lclat1,NM_001081071,T:DNA;
chr17,73623321,73623373,0.263,strongHyper,Lclat1,NM_001081071,T:Other;
chr17,73978085,73978257,0.276,strongHyper,Galnt14,NM_027864,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr17,73989253,73989534,0.152,strongHyper,Galnt14,NM_027864,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,74202393,74202772,-0.384,strongHypo,Ehd3,NM_020578,T:Other;
chr17,75129918,75129986,-0.348,strongHypo,Ttc27,NM_152817,T:ExtGene;T:Gene;T:Intron;
chr17,75265599,75265725,-0.278,strongHypo,Ttc27,NM_152817,T:Other;
chr17,75266291,75266409,-0.333,strongHypo,Ttc27,NM_152817,T:Other;
chr17,75835530,75835707,0.173,strongHyper,Rasgrp3,NM_001166493,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17,75864071,75864206,0.197,strongHyper,Rasgrp3,NM_001166493,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr17,76017931,76018449,-0.269,strongHypo,Fam98a,NM_133747,T:SINE;
chr17,78791754,78792235,-0.152,strongHypo,Fez2,NM_199448,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,78956662,78957071,0.155,strongHyper,Vit,NM_001197028,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr17,78977126,78977253,-0.229,strongHypo,Vit,NM_001197028,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,79087461,79087583,-0.287,strongHypo,Strn,NM_011500,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,79428376,79428694,-0.398,strongHypo,Prkd3,NM_001171004,T:LTR;T:SimpleRepeat;
chr17,80293546,80293845,-0.27,strongHypo,Atl2,NM_019717,T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;T:SimpleRepeat;
chr17,80369476,80369660,0.162,strongHyper,Hnrpll,NM_144802,T:Other;
chr17,80414315,80414372,0.288,strongHyper,Hnrpll,NM_144802,T:Other;
chr17,80537892,80538351,0.151,strongHyper,Galm,NM_176963,T:ExtGene;T:Gene;T:Intron;
chr17,80875925,80876283,-0.151,strongHypo,Sos1,NM_009231,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,81201545,81201702,-0.189,strongHypo,Map4k3,NM_001081357,T:Other;
chr17,81225577,81225817,-0.166,strongHypo,Map4k3,NM_001081357,T:Other;
chr17,81792699,81793099,-0.155,strongHypo,Slc8a1,NM_001112798,T:ExtGene;T:Gene;T:Intron;
chr17,83223680,83223767,0.246,strongHyper,Gm19689,NR_045094,T:LINE;
chr17,83578351,83578503,-0.157,strongHypo,Pkdcc,NM_134117,T:Other;
chr17,83646487,83646663,0.197,strongHyper,Pkdcc,NM_134117,T:SINE;
chr17,83706399,83706514,0.21,strongHyper,Eml4,NM_001114361,T:Other;
chr17,83766581,83766965,-0.208,strongHypo,Eml4,NM_001114361,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,83922220,83922520,-0.305,strongHypo,Cox7a2l,NM_001159529,T:LTR;T:SINE;
chr17,83925849,83925941,-0.31,strongHypo,Cox7a2l,NM_001159529,T:Other;
chr17,83945204,83945430,0.164,strongHyper,Cox7a2l,NM_001159529,T:Other;
chr17,83976414,83976681,-0.187,strongHypo,Kcng3,NM_153512,T:Other;
chr17,84206915,84207132,0.19,strongHyper,Mta3,NM_054082,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,84245958,84246135,0.292,strongHyper,Haao,NM_025325,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr17,84364126,84364213,-0.243,strongHypo,4933433H22Rik,NR_045458,T:Other;
chr17,84388434,84388596,-0.225,strongHypo,4933433H22Rik,NR_045458,T:LINE;
chr17,84441334,84441642,0.166,strongHyper,4933433H22Rik,NR_045458,T:LINE;
chr17,84587334,84587413,0.15,strongHyper,Zfp36l2,NM_001001806,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr17,84822437,84822505,-0.228,strongHypo,Thada,NM_183021,T:Exon;T:ExtGene;T:Gene;
chr17,84873909,84874319,-0.175,strongHypo,Thada,NM_183021,T:LTR;
chr17,84995324,84995512,-0.156,strongHypo,Plekhh2,NM_177606,T:ExtGene;T:Gene;T:Intron;
chr17,85077245,85077452,0.227,strongHyper,Abcg5,NM_031884,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr17,85881546,85881711,0.208,strongHyper,1700106N22Rik,NM_028576,T:Other;
chr17,86028230,86028440,0.156,strongHyper,Six3,NM_011381,T:Other;
chr17,86200384,86200528,0.19,strongHyper,Six2,NM_011380,T:CGI_shore;
chr17,86602921,86603392,-0.152,strongHypo,Prkce,NM_011104,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,86618035,86618107,-0.211,strongHypo,Prkce,NM_011104,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,86649274,86649530,-0.166,strongHypo,Prkce,NM_011104,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr17,86692695,86692753,-0.205,strongHypo,Prkce,NM_011104,T:ExtGene;T:Gene;T:Intron;
chr17,86775867,86775922,0.218,strongHyper,Prkce,NM_011104,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,86833397,86833473,0.154,strongHyper,Prkce,NM_011104,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,86906165,86906377,-0.231,strongHypo,Prkce,NM_011104,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr17,86907033,86907126,-0.245,strongHypo,Prkce,NM_011104,T:ExtGene;T:Gene;T:Intron;
chr17,86993518,86993698,-0.248,strongHypo,Prkce,NM_011104,T:ExtGene;T:Gene;T:Intron;
chr17,87358433,87358513,0.22,strongHyper,Rhoq,NM_145491,T:Other;
chr17,87389757,87389810,0.227,strongHyper,Rhoq,NM_145491,T:ExtGene;T:Gene;T:Intron;
chr17,87574211,87574759,-0.194,strongHypo,C330024C12Rik,NR_046016,T:SINE;
chr17,87578620,87578751,-0.382,strongHypo,C330024C12Rik,NR_046016,T:Other;
chr17,87656960,87657094,-0.224,strongHypo,Mcfd2,NM_139295,T:ExtGene;T:Gene;T:Intron;
chr17,87715170,87715385,0.157,strongHyper,Ttc7,NM_028639,T:ExtGene;T:Gene;T:Intron;
chr17,87805098,87805259,0.151,strongHyper,1700011E24Rik,NM_029298,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,87860102,87860362,0.156,strongHyper,Calm2,NM_007589,T:DNA;
chr17,87902070,87902159,-0.329,strongHypo,Calm2,NM_007589,T:Other;
chr17,88141864,88141979,0.159,strongHyper,Kcnk12,NM_199251,T:Other;
chr17,88144815,88145248,-0.168,strongHypo,Kcnk12,NM_199251,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;T:LowComplexity;
chr17,88145770,88145881,-0.151,strongHypo,Kcnk12,NM_199251,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;T:TTSup1k;
chr17,88196590,88196685,-0.163,strongHypo,Kcnk12,NM_199251,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr17,88225730,88225879,0.233,strongHyper,Kcnk12,NM_199251,T:LTR;
chr17,88276827,88276976,-0.263,strongHypo,Kcnk12,NM_199251,T:Other;
chr17,88373463,88373609,-0.186,strongHypo,Msh6,NM_010830,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr17,88657946,88658003,-0.163,strongHypo,Gm4832,NM_001190356,T:Other;
chr17,88696909,88697203,0.179,strongHyper,Foxn2,NM_180974,T:Other;
chr17,88780495,88780774,0.152,strongHyper,Foxn2,NM_180974,T:SINE;
chr17,89190471,89190855,-0.163,strongHypo,Lhcgr,NM_013582,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr17,89461883,89462109,-0.206,strongHypo,Fshr,NM_013523,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr17,91353498,91353825,-0.197,strongHypo,Nrxn1,NM_020252,T:ExtGene;T:Gene;T:Intron;
chr18,4733908,4734477,-0.202,strongHypo,9430020K01Rik,NM_001081963,T:LINE;
chr18,4735623,4736307,-0.215,strongHypo,9430020K01Rik,NM_001081963,T:SimpleRepeat;
chr18,4813613,4813810,-0.328,strongHypo,Gm10556,NR_045881,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr18,6783769,6783874,-0.189,strongHypo,Rab18,NM_181070,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr18,7086919,7087062,-0.192,strongHypo,Armc4,NM_001081393,T:Other;
chr18,9374557,9374720,0.193,strongHyper,Ccny,NM_026484,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr18,10839951,10840906,-0.164,strongHypo,Mib1,NM_144860,T:SINE;
chr18,10920776,10920847,-0.342,strongHypo,Mib1,NM_144860,T:Other;
chr18,11511665,11511777,0.169,strongHyper,Rbbp8,NM_001252495,T:Other;
chr18,11931371,11931423,-0.502,strongHypo,Rbbp8,NM_001081223,T:Other;
chr18,12113029,12113502,-0.154,strongHypo,Cables1,NM_001146287,T:Other;
chr18,12682905,12683329,-0.32,strongHypo,Lama3,NM_010680,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr18,13010367,13011118,-0.185,strongHypo,Osbpl1a,NM_001252491,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr18,13132366,13132513,0.2,strongHyper,Impact,NM_008378,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr18,13859404,13859722,0.155,strongHyper,Zfp521,NM_145492,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr18,14100144,14100304,-0.153,strongHypo,Zfp521,NM_145492,T:ExtGene;T:Gene;T:Intron;
chr18,14127005,14127226,-0.179,strongHypo,Zfp521,NM_145492,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr18,14133483,14133573,-0.319,strongHypo,Zfp521,NM_145492,T:Other;
chr18,15128138,15128453,-0.187,strongHypo,Kctd1,NM_001142731,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;T:SINE;
chr18,15235354,15235452,0.157,strongHyper,Kctd1,NM_134112,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr18,15328478,15328596,-0.155,strongHypo,Kctd1,NM_134112,T:Other;
chr18,15372543,15373023,0.305,strongHyper,Kctd1,NM_134112,T:Other;
chr18,20218480,20218749,-0.252,strongHypo,Dsc2,NM_013505,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;T:LowComplexity;
chr18,20238217,20238326,0.173,strongHyper,Dsc1,NM_013504,T:LTR;
chr18,20975137,20975371,0.332,strongHyper,Trappc8,NM_177038,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
