#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr2	12971294	12971353	0.218	strongHyper	Rsu1	NM_009105	T:LTR;
chr2	126406674	126406789	0.218	strongHyper	Slc27a2	NM_011978	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr2	167806084	167806342	0.218	strongHyper	Fam65c	NM_001080708	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr2	158365468	158365546	0.219	strongHyper	Arhgap40	NM_001145015	T:Exon;T:ExtGene;T:Gene;
chr2	170116217	170116272	0.219	strongHyper	Bcas1	NM_001164369	T:LINE;
chr2	52954016	52954401	0.22	strongHyper	Fmnl2	NM_172409	T:ExtGene;T:Gene;T:Intron;
chr2	58002510	58002694	0.22	strongHyper	Cytip	NM_139200	T:ExtGene;T:Gene;T:Intron;
chr2	145399644	145400071	0.22	strongHyper	Slc24a3	NM_053195	T:ExtGene;T:Gene;T:Intron;T:DNA;T:LTR;
chr2	60175411	60175539	0.221	strongHyper	Ly75	NM_013825	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	70040157	70040317	0.223	strongHyper	Myo3b	NM_177376	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	121897220	121897419	0.223	strongHyper	Spg11	NM_145531	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr2	173165925	173166359	0.224	strongHyper	Pmepa1	NM_022995	T:LTR;T:SimpleRepeat;T:SINE;
chr2	164911239	164911318	0.225	strongHyper	1700025C18Rik	NR_033448	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr2	172581433	172581535	0.225	strongHyper	Bmp7	NM_007557	T:Other;
chr2	137764905	137765009	0.227	strongHyper	Btbd3	NM_001025431	T:Other;
chr2	25171273	25171881	0.229	strongHyper	Grin1	NM_008169	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr2	132111642	132111696	0.229	strongHyper	Cds2	NM_138651	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr2	5171180	5171246	0.23	strongHyper	Ccdc3	NM_028804	T:Other;
chr2	170045370	170045469	0.23	strongHyper	Zfp217	NM_001159683	T:Other;
chr2	132199587	132199761	0.231	strongHyper	Prokr2	NM_144944	T:Exon;T:ExtGene;T:Gene;
chr2	170616990	170617155	0.231	strongHyper	Dok5	NM_001163686	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	5851794	5852347	0.232	strongHyper	Dhtkd1	NM_001081131	T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr2	27825608	27825672	0.232	strongHyper	Col5a1	NM_015734	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	31773972	31774030	0.232	strongHyper	Lamc3	NM_011836	T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr2	29109057	29109153	0.233	strongHyper	6530402F18Rik	NR_029460	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr2	94086878	94086983	0.234	strongHyper	Mir129-2	NR_029752	T:SimpleRepeat;
chr2	168177275	168177672	0.234	strongHyper	Kcng1	NM_001081134	T:DNA;T:LTR;T:SimpleRepeat;
chr2	76791067	76791125	0.235	strongHyper	Ttn	NM_011652	T:Exon;T:ExtGene;T:Gene;
chr2	116643629	116643757	0.236	strongHyper	Tmco5	NM_026104	T:Other;
chr2	3416673	3416733	0.237	strongHyper	Hspa14	NM_015765	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	105926530	105926609	0.237	strongHyper	Dnajc24	NM_026992	T:Other;
chr2	43594010	43594328	0.239	strongHyper	Arhgap15	NM_153820	T:Other;
chr2	157958867	157958994	0.239	strongHyper	Tgm2	NM_009373	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr2	56963595	56963702	0.24	strongHyper	Nr4a2	NM_013613	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	133034128	133034286	0.241	strongHyper	Fermt1	NM_198029	T:Other;
chr2	49617590	49617737	0.242	strongHyper	Kif5c	NM_008449	T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:LINE;
chr2	91338529	91338758	0.245	strongHyper	Lrp4	NM_172668	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr2	68369848	68369988	0.246	strongHyper	4933409G03Rik	NM_177651	T:Other;
chr2	74551721	74551818	0.246	strongHyper	Hoxd3	NM_010468	T:CGI_shore;T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;
chr2	114501829	114501928	0.246	strongHyper	Atpbd4	NM_025675	T:LINE;
chr2	131084702	131085160	0.246	strongHyper	Pank2	NM_153501	T:LINE;T:SINE;
chr2	163690655	163690870	0.247	strongHyper	Rims4	NM_183023	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr2	18823000	18823298	0.248	strongHyper	Pip4k2a	NM_008845	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	174109975	174110092	0.248	strongHyper	Gnas	NM_019690	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSdn1k;
chr2	174111679	174111895	0.248	strongHyper	Gnas	NM_019690	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_wiCGI;
chr2	61225812	61225937	0.249	strongHyper	Tank	NM_011529	T:Other;
chr2	165065664	165065905	0.249	strongHyper	Cdh22	NM_174988	T:Other;
chr2	24331107	24331168	0.251	strongHyper	Pax8	NM_011040	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr2	120555596	120555654	0.251	strongHyper	Cdan1	NM_026891	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr2	126431965	126432083	0.251	strongHyper	Hdc	NM_008230	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	35612131	35612300	0.253	strongHyper	Ttll11	NM_028921	T:ExtGene;T:Gene;T:Intron;
chr2	35065052	35065352	0.254	strongHyper	Rab14	NM_026697	T:LINE;
chr2	145837019	145837195	0.254	strongHyper	4930529M08Rik	NM_175280	T:LTR;
chr2	160046657	160046723	0.254	strongHyper	Gm826	NM_001033411	T:Other;
chr2	72579361	72579590	0.255	strongHyper	8430437L04Rik	NR_040503	T:Other;
chr2	118731415	118731474	0.255	strongHyper	Bahd1	NM_001045523	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr2	153705961	153706172	0.256	strongHyper	Bpifb2	NM_025631	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr2	157344422	157344486	0.258	strongHyper	Blcap	NM_016916	T:Other;
chr2	32692511	32692588	0.259	strongHyper	Stxbp1	NM_009295	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr2	165092249	165092336	0.259	strongHyper	Slc35c2	NM_001252573	T:Other;
chr2	101976606	101976880	0.266	strongHyper	Ldlrad3	NM_178886	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr2	166029751	166029869	0.266	strongHyper	Sulf2	NM_001252579	T:Other;
chr2	71432671	71432908	0.267	strongHyper	Dlx2	NM_010054	T:Other;
chr2	178821770	178821877	0.271	strongHyper	4930591A17Rik	NM_026596	T:Other;
chr2	174153140	174153211	0.272	strongHyper	Gnas	NM_019690	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr2	131671692	131671827	0.273	strongHyper	5330413P13Rik	NR_029381	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr2	71573987	71574183	0.274	strongHyper	Gm1631	NR_037979	T:SINE;
chr2	167050529	167050622	0.279	strongHyper	Ptgis	NM_008968	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr2	35954967	35955336	0.28	strongHyper	Lhx6	NM_001083126	T:ExtGene;T:Gene;T:Intron;
chr2	37632392	37632608	0.281	strongHyper	Crb2	NM_001163566	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr2	37169264	37169387	0.282	strongHyper	Olfr368	NM_146374	T:LINE;
chr2	101596215	101596295	0.282	strongHyper	Prr5l	NM_001083810	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	143327561	143327798	0.283	strongHyper	C630020P19Rik	NR_040354	T:Other;
chr2	174153825	174153976	0.284	strongHyper	Gnas	NR_003258	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSdn1k;
chr2	73151157	73151234	0.287	strongHyper	Scrn3	NM_029022	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr2	179670099	179670458	0.291	strongHyper	Taf4a	NM_001081092	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr2	170713965	170714031	0.292	strongHyper	Dok5	NM_001163686	T:Other;
chr2	117822605	117822683	0.295	strongHyper	4930412B13Rik	NR_040631	T:Other;
chr2	4840587	4840762	0.298	strongHyper	Phyh	NM_010726	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr2	24238613	24238725	0.302	strongHyper	Psd4	NM_177611	T:Other;
chr2	52352253	52352333	0.304	strongHyper	Cacnb4	NM_146123	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	157498147	157498235	0.307	strongHyper	Ctnnbl1	NM_025680	T:LTR;T:SINE;
chr2	26442612	26442683	0.309	strongHyper	Egfl7	NM_001164564	T:CGI_shore;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr2	76970900	76970979	0.311	strongHyper	Ccdc141	NM_001025576	T:ExtGene;T:Gene;T:Intron;
chr2	179683636	179683696	0.313	strongHyper	Taf4a	NM_001081092	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr2	156396713	156396991	0.315	strongHyper	0610011L14Rik	NM_001164818	T:LINE;
chr2	170174712	170174843	0.316	strongHyper	Bcas1	NM_001164369	T:Exon;T:ExtGene;T:Gene;
chr2	70692564	70692640	0.318	strongHyper	Tlk1	NM_172664	T:Other;
chr2	28897143	28897218	0.32	strongHyper	1700101E01Rik	NM_001166705	T:ExtGene;T:Gene;T:Intron;
chr2	140679767	140679835	0.321	strongHyper	Macrod2	NM_001013802	T:ExtGene;T:Gene;T:Intron;
chr2	152542148	152542259	0.329	strongHyper	H13	NM_001159551	T:Other;
chr2	4664227	4664332	0.335	strongHyper	Bend7	NM_001190400	T:ExtGene;T:Gene;T:Intron;
chr2	158035182	158035250	0.346	strongHyper	D630003M21Rik	NM_177657	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr2	152551033	152551093	0.349	strongHyper	Id1	NM_010495	T:Other;
chr2	19549503	19549617	0.35	strongHyper	Gm3230	NR_033642	T:SINE;
chr2	5631131	5631322	0.357	strongHyper	Camk1d	NM_177343	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr2	172788396	172788473	0.358	strongHyper	Spo11	NM_001083959	T:Other;
chr2	43583060	43583111	0.364	strongHyper	Arhgap15	NM_153820	T:Other;
chr3	96399501	96399657	0.151	strongHyper	Ankrd34a	NM_001024851	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;T:SINE;
chr3	116186190	116186374	0.151	strongHyper	Rtcd1	NM_025517	T:Other;
chr3	115347042	115347588	0.152	strongHyper	S1pr1	NM_007901	T:Other;
chr3	131475704	131476165	0.152	strongHyper	Papss1	NM_011863	T:SINE;
chr3	72859439	72859923	0.153	strongHyper	Slitrk3	NM_198864	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	40928017	40928132	0.154	strongHyper	Pgrmc2	NM_027558	T:LTR;
chr3	55587754	55587925	0.154	strongHyper	Mab21l1	NM_010750	T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr3	107259767	107260345	0.154	strongHyper	Kcnc4	NM_145922	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	124024196	124024307	0.154	strongHyper	Tram1l1	NM_146140	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	94184015	94184361	0.155	strongHyper	Rorc	NM_011281	T:ExtGene;T:Gene;T:Intron;
chr3	148749620	148749944	0.157	strongHyper	Lphn2	NM_001081298	T:Other;
chr3	64595065	64595140	0.158	strongHyper	Vmn2r-ps11	NR_003962	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr3	98167331	98167695	0.158	strongHyper	Zfp697	NM_172863	T:LINE;
chr3	26229959	26230092	0.159	strongHyper	Nlgn1	NM_138666	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	52532823	52533116	0.159	strongHyper	Gm2447	NR_038079	T:Other;
chr3	121073413	121073542	0.16	strongHyper	Alg14	NM_024178	T:Other;
chr3	76305248	76305526	0.161	strongHyper	Fstl5	NM_001253719	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr3	108338846	108339045	0.161	strongHyper	5330417C22Rik	NM_001033304	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr3	112893942	112894061	0.162	strongHyper	Amy2b	NM_001190403	T:LTR;
chr3	144064187	144064344	0.162	strongHyper	Hs2st1	NM_011828	T:Other;
chr3	78985735	78986015	0.164	strongHyper	4921511C10Rik	NR_045502	T:Other;
chr3	120160476	120160893	0.164	strongHyper	Ptbp2	NM_019550	T:Other;
chr3	51874555	51874899	0.165	strongHyper	Maml3	NM_001004176	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	115466025	115466283	0.165	strongHyper	S1pr1	NM_007901	T:Other;
chr3	121598314	121598395	0.166	strongHyper	Arhgap29	NM_172525	T:LowComplexity;
chr3	151763321	151763690	0.166	strongHyper	Gipc2	NM_016867	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr3	72281464	72281964	0.167	strongHyper	Sis	NM_001081137	T:LowComplexity;T:LTR;
chr3	55584170	55584285	0.168	strongHyper	Nbea	NM_030595	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:ExtGene;T:Gene;T:Intron;
chr3	9865526	9865592	0.169	strongHyper	Pag1	NM_001195031	T:Other;
chr3	84536368	84536571	0.169	strongHyper	Tmem154	NM_177260	T:Other;
chr3	124189928	124190120	0.169	strongHyper	1700006A11Rik	NM_027939	T:LINE;
chr3	54849511	54849619	0.171	strongHyper	Ccna1	NM_007628	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr3	84618069	84618170	0.171	strongHyper	Fbxw7	NM_001177773	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;
chr3	99449821	99450055	0.171	strongHyper	Spag17	NM_028892	T:LINE;
chr3	133322805	133323088	0.171	strongHyper	Tet2	NM_001040400	T:Other;
chr3	19595363	19595422	0.172	strongHyper	Crh	NM_205769	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr3	87614226	87614359	0.172	strongHyper	Insrr	NM_011832	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr3	134078579	134078701	0.172	strongHyper	4930539C22Rik	NR_040600	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr3	32716267	32716337	0.173	strongHyper	Usp13	NM_001013024	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr3	83032175	83032442	0.173	strongHyper	Plrg1	NM_016784	T:Other;
chr3	92740980	92741692	0.173	strongHyper	Lce3b	NM_025501	T:Other;
chr3	17689102	17689404	0.174	strongHyper	2610100L16Rik	NR_033490	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr3	53463943	53464040	0.174	strongHyper	Frem2	NM_172862	T:Other;
chr3	60278106	60278298	0.174	strongHyper	Mbnl1	NM_001253713	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	69807838	69807987	0.174	strongHyper	Otol1	NM_001018031	T:Other;
chr3	154234210	154234678	0.174	strongHyper	Tyw3	NM_001168358	T:SINE;
chr3	36431691	36431775	0.176	strongHyper	Gm11549	NR_040411	T:Other;
chr3	54959606	54959884	0.179	strongHyper	A730037C10Rik	NM_177203	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr3	104219725	104219785	0.179	strongHyper	Lrig2	NM_001025067	T:LTR;
chr3	126358231	126358285	0.179	strongHyper	Camk2d	NM_001025438	T:ExtGene;T:Gene;T:Intron;
chr3	130988739	130988873	0.179	strongHyper	Cyp2u1	NM_027816	T:Other;
chr3	96152922	96153067	0.181	strongHyper	Fcgr1	NM_010186	T:LINE;
chr3	144610892	144610964	0.181	strongHyper	Clca6	NM_207208	T:LTR;
chr3	154430430	154430896	0.181	strongHyper	Tnni3k	NM_177066	T:Other;
chr3	35833552	35833789	0.182	strongHyper	Dcun1d1	NM_001205361	T:CGI_shore;T:SINE;
chr3	78948756	78948889	0.182	strongHyper	Rapgef2	NM_001099624	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr3	107368678	107368780	0.182	strongHyper	Ubl4b	NM_026261	T:Other;
chr3	35225494	35225752	0.184	strongHyper	Gm6639	NR_040748	T:Other;
chr3	50877122	50877431	0.184	strongHyper	Ccrn4l	NM_009834	T:LowComplexity;
chr3	153209387	153209519	0.184	strongHyper	St6galnac3	NM_011372	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr3	12908707	12908794	0.185	strongHyper	Ralyl	NM_001163328	T:LINE;
chr3	65133713	65134009	0.185	strongHyper	A730090N16Rik	NR_040390	T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:SINE;
chr3	96484342	96484668	0.185	strongHyper	Ankrd35	NM_001081139	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr3	94938520	94938644	0.186	strongHyper	Lysmd1	NM_153121	T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr3	127662067	127662146	0.188	strongHyper	9830132P13	NR_040552	T:LTR;
chr3	100068871	100069202	0.189	strongHyper	Gdap2	NM_010269	T:Other;
chr3	151996754	151996835	0.189	strongHyper	Fam73a	NM_001162375	T:ExtGene;T:Gene;T:Intron;
chr3	9204324	9204385	0.192	strongHyper	Zbtb10	NM_177660	T:Other;
chr3	145141449	145141623	0.192	strongHyper	Col24a1	NM_027770	T:ExtGene;T:Gene;T:Intron;
chr3	92819229	92819750	0.193	strongHyper	Crct1	NM_028798	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr3	130063859	130063919	0.193	strongHyper	Col25a1	NM_001244952	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	118027069	118027378	0.194	strongHyper	Mir137	NR_029551	T:LINE;
chr3	9397925	9398097	0.195	strongHyper	C030034L19Rik	NR_015499	T:Other;
chr3	52002098	52002244	0.195	strongHyper	Foxo1	NM_019739	T:Other;
chr3	86870519	86870871	0.195	strongHyper	Kirrel	NM_001170985	T:Other;
chr3	129013015	129013361	0.195	strongHyper	Enpep	NM_007934	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	103827998	103828377	0.196	strongHyper	Magi3	NM_001159354	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr3	111927078	111927135	0.196	strongHyper	Gm6602	NR_045362	T:LTR;
chr3	137660394	137660511	0.196	strongHyper	Dapp1	NM_011932	T:LTR;
chr3	96306388	96306478	0.197	strongHyper	Hfe2	NM_027126	T:Other;
chr3	97290946	97291023	0.197	strongHyper	Chd1l	NM_026539	T:LINE;
chr3	107400736	107400838	0.197	strongHyper	Alx3	NM_007441	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	32305668	32305968	0.199	strongHyper	Pik3ca	NM_008839	T:LTR;
chr3	54721844	54722042	0.199	strongHyper	6030405A18Rik	NM_177854	T:CGI_shore;
chr3	87828769	87828993	0.199	strongHyper	Hapln2	NM_022031	T:CGI_shore;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr3	154447000	154447365	0.2	strongHyper	Tnni3k	NM_177066	T:SINE;
chr3	69311443	69311962	0.201	strongHyper	Ppm1l	NM_178726	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr3	86572619	86572712	0.201	strongHyper	Lrba	NM_001077688	T:ExtGene;T:Gene;T:Intron;
chr3	127452492	127452598	0.201	strongHyper	Alpk1	NM_027808	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr3	100786097	100786165	0.202	strongHyper	Cd101	NM_001099332	T:Other;
chr3	154130688	154130783	0.202	strongHyper	Tyw3	NM_001168358	T:Other;
chr3	3508000	3508058	0.203	strongHyper	Hnf4g	NM_013920	T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr3	145712058	145712289	0.203	strongHyper	Wdr63	NM_172864	T:ExtGene;T:Gene;T:Intron;
chr3	9020387	9020451	0.204	strongHyper	Tpd52	NM_001025263	T:LTR;
chr3	9887027	9887339	0.204	strongHyper	Pag1	NM_001195031	T:Other;
chr3	97737212	97737611	0.204	strongHyper	Gm5544	NM_001033779	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr3	151830152	151830238	0.205	strongHyper	Gipc2	NM_016867	T:CGI_shore;T:SINE;
chr3	131305745	131305976	0.207	strongHyper	Papss1	NM_011863	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr3	43119404	43119751	0.208	strongHyper	D3Ertd751e	NM_001099785	T:SimpleRepeat;T:SINE;
chr3	68593978	68594112	0.209	strongHyper	1110032F04Rik	NM_001167996	T:Other;
chr3	96493033	96493142	0.209	strongHyper	Ankrd35	NM_001081139	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr3	96025859	96025933	0.21	strongHyper	Hist2h2be	NM_178214	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_wiCGI;T:TSSdn1k;
chr3	31730668	31730777	0.211	strongHyper	Kcnmb2	NM_028231	T:Other;
chr3	71499860	71500327	0.211	strongHyper	Gm6634	NR_040556	T:LINE;
chr3	115521385	115521515	0.212	strongHyper	A930005H10Rik	NR_027894	T:Other;
chr3	120877186	120877292	0.213	strongHyper	Rwdd3	NM_025637	T:Other;
chr3	35252985	35253089	0.215	strongHyper	Gm6639	NR_040748	T:Other;
chr3	104869089	104869225	0.215	strongHyper	4930564D02Rik	NM_029228	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:LTR;
chr3	120860464	120860630	0.216	strongHyper	Rwdd3	NM_025637	T:ExtGene;T:Gene;T:Intron;
chr3	146602719	146602793	0.216	strongHyper	Ttll7	NM_027594	T:ExtGene;T:Gene;T:Intron;
chr3	77339061	77339574	0.218	strongHyper	Fstl5	NM_001253719	T:LINE;
chr3	127161225	127161452	0.22	strongHyper	Larp7	NM_138593	T:Other;
chr3	134854881	134855175	0.221	strongHyper	Cenpe	NM_173762	T:Other;
chr3	34960529	34960761	0.222	strongHyper	Gm3143	NR_038348	T:LTR;
chr3	95455279	95455355	0.222	strongHyper	Mcl1	NM_008562	T:Other;
chr3	67358999	67359329	0.223	strongHyper	Mfsd1	NM_025813	T:Other;
chr3	132171087	132171154	0.225	strongHyper	Aimp1	NM_007926	T:LINE;
chr3	51804572	51804721	0.226	strongHyper	Maml3	NM_001004176	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	86622358	86622412	0.228	strongHyper	Dclk2	NM_001195500	T:ExtGene;T:Gene;T:Intron;
chr3	57940183	57940437	0.231	strongHyper	1700007F19Rik	NR_040538	T:SINE;
chr3	148207978	148208047	0.231	strongHyper	Lphn2	NM_001081298	T:Other;
chr3	130603020	130603169	0.232	strongHyper	Rpl34-ps1	NM_001199350	T:Other;
chr3	101827740	101827800	0.234	strongHyper	Nhlh2	NM_178777	T:LowComplexity;
chr3	127128247	127128366	0.234	strongHyper	Larp7	NM_138593	T:Other;
chr3	122096966	122097119	0.235	strongHyper	Bcar3	NM_013867	T:Other;
chr3	97888013	97888108	0.237	strongHyper	Notch2	NM_010928	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	84250358	84250438	0.238	strongHyper	Fhdc1	NM_001205355	T:Exon;T:ExtGene;T:Gene;
chr3	100509014	100509097	0.243	strongHyper	Man1a2	NM_010763	T:Other;
chr3	129534767	129534837	0.245	strongHyper	Gar1	NM_026578	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr3	100842239	100842323	0.246	strongHyper	Ptgfrn	NM_011197	T:Other;
chr3	57239429	57239766	0.254	strongHyper	Tm4sf4	NM_145539	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	100198970	100199066	0.255	strongHyper	4930406D18Rik	NR_040543	T:Other;
