#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr3	124025297	124025537	-0.211	strongHypo	Tram1l1	NM_146140	T:CGI_shore;T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr3	136331154	136331481	-0.211	strongHypo	Ppp3ca	NM_008913	T:CGI_shore;
chr3	144873403	144873490	-0.211	strongHypo	Odf2l	NM_025714	T:Other;
chr3	120952744	120952840	-0.21	strongHypo	Tmem56	NM_178936	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Rleft;
chr3	68669990	68670458	-0.208	strongHypo	1110032F04Rik	NM_001167996	T:Other;
chr3	94870226	94870353	-0.208	strongHypo	Pip5k1a	NM_008847	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	107805037	107805149	-0.208	strongHypo	Gstm1	NM_010358	T:LINE;
chr3	129041436	129041518	-0.208	strongHypo	Enpep	NM_007934	T:Other;
chr3	148504629	148504903	-0.208	strongHypo	Lphn2	NM_001081298	T:ExtGene;T:Gene;T:Intron;
chr3	101636441	101636833	-0.207	strongHypo	Mab21l3	NM_172295	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr3	60298833	60298982	-0.204	strongHypo	Mbnl1	NM_001253713	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;
chr3	60331210	60331700	-0.204	strongHypo	Mbnl1	NM_001253708	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LowComplexity;
chr3	69340062	69340337	-0.204	strongHypo	Ppm1l	NM_178726	T:ExtGene;T:Gene;T:Intron;
chr3	108584534	108584926	-0.204	strongHypo	Aknad1	NM_177859	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr3	138437235	138437306	-0.204	strongHypo	Tspan5	NM_019571	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	100286798	100287100	-0.203	strongHypo	Fam46c	NM_001142952	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	107743666	107744349	-0.2	strongHypo	Gstm6	NM_008184	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	137899628	137899850	-0.2	strongHypo	0610031O16Rik	NR_045760	T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr3	84282658	84283035	-0.199	strongHypo	Fhdc1	NM_001205355	T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	121671546	121671958	-0.199	strongHypo	Arhgap29	NM_172525	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	39119204	39119523	-0.198	strongHypo	Fat4	NM_183221	T:Other;
chr3	108029067	108029167	-0.198	strongHypo	Sypl2	NM_008596	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	152385513	152386122	-0.198	strongHypo	Pigk	NM_025662	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr3	50870016	50870207	-0.197	strongHypo	Ccrn4l	NM_009834	T:Other;
chr3	67405278	67405932	-0.195	strongHypo	Mfsd1	NM_025813	T:Exon;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr3	52219997	52220074	-0.194	strongHypo	Foxo1	NM_019739	T:LTR;
chr3	57345167	57345470	-0.194	strongHypo	Wwtr1	NM_133784	T:ExtGene;T:Gene;T:Intron;
chr3	139495494	139495789	-0.193	strongHypo	B930007M17Rik	NM_198659	T:Other;
chr3	86053519	86053775	-0.192	strongHypo	Lrba	NM_001077687	T:ExtGene;T:Gene;T:Intron;
chr3	140636614	140637000	-0.192	strongHypo	Pdha2	NM_008811	T:LINE;
chr3	148493678	148493850	-0.192	strongHypo	Lphn2	NM_001081298	T:ExtGene;T:Gene;T:Intron;
chr3	58863634	58863869	-0.191	strongHypo	Med12l	NM_177855	T:ExtGene;T:Gene;T:Intron;
chr3	94175536	94176998	-0.191	strongHypo	Rorc	NM_011281	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:LowComplexity;T:SimpleRepeat;T:SINE;
chr3	135174160	135174293	-0.19	strongHypo	Manba	NM_027288	T:ExtGene;T:Gene;T:Intron;
chr3	144177007	144177269	-0.19	strongHypo	Hs2st1	NM_011828	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	27796879	27797110	-0.189	strongHypo	Tmem212	NM_001164437	T:Other;
chr3	95471977	95472198	-0.189	strongHypo	Mcl1	NM_008562	T:Other;
chr3	89840187	89840702	-0.188	strongHypo	Ubap2l	NM_001165985	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr3	105737901	105738268	-0.188	strongHypo	I830077J02Rik	NM_001033780	T:Other;
chr3	128869361	128869577	-0.186	strongHypo	Pitx2	NM_011098	T:Other;
chr3	152207136	152207258	-0.186	strongHypo	Ak5	NM_001081277	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	84206249	84206714	-0.185	strongHypo	4930565D16Rik	NR_040752	T:LINE;T:LTR;
chr3	89801718	89801855	-0.185	strongHypo	Hax1	NM_011826	T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr3	88240260	88240478	-0.184	strongHypo	Sema4a	NM_013658	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr3	130132982	130133461	-0.184	strongHypo	Col25a1	NM_001244952	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	151801525	151801817	-0.184	strongHypo	Gipc2	NM_016867	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	152131802	152132009	-0.183	strongHypo	Ak5	NM_001081277	T:ExtGene;T:Gene;T:Intron;
chr3	18525631	18525682	-0.182	strongHypo	4930433B08Rik	NR_040544	T:Other;
chr3	27219627	27220413	-0.181	strongHypo	Tnfsf10	NM_009425	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr3	142746794	142747103	-0.181	strongHypo	A830019L24Rik	NR_040551	T:Other;
chr3	14660304	14660517	-0.18	strongHypo	Car13	NM_024495	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr3	101040210	101040323	-0.18	strongHypo	Cd2	NM_013486	T:Other;
chr3	148641211	148641662	-0.18	strongHypo	Lphn2	NM_001081298	T:Other;
chr3	101415716	101416011	-0.179	strongHypo	Atp1a1	NM_144900	T:Other;
chr3	137855334	137855528	-0.179	strongHypo	4930579F01Rik	NM_001163385	T:SINE;
chr3	51535511	51535925	-0.178	strongHypo	Maml3	NM_001004176	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr3	52152140	52152527	-0.178	strongHypo	Foxo1	NM_019739	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr3	60378123	60378431	-0.177	strongHypo	Mbnl1	NM_001253708	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	62144133	62144284	-0.177	strongHypo	Arhgef26	NM_001081295	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:Gene;
chr3	94807738	94807916	-0.177	strongHypo	Pi4kb	NM_175356	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	30145876	30146207	-0.176	strongHypo	Mecom	NM_021442	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	88430234	88430445	-0.176	strongHypo	Arhgef2	NM_001198912	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	87319572	87319705	-0.173	strongHypo	Etv3	NM_001083318	T:DNA;
chr3	145707899	145708024	-0.173	strongHypo	Wdr63	NM_172864	T:ExtGene;T:Gene;T:Intron;
chr3	151810393	151810557	-0.173	strongHypo	Gipc2	NM_016867	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr3	25023794	25024285	-0.172	strongHypo	Nlgn1	NM_001163387	T:LTR;
chr3	100724733	100724887	-0.172	strongHypo	Trim45	NM_001165953	T:CGI_shore;
chr3	58829067	58829389	-0.171	strongHypo	Med12l	NM_177855	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	126402496	126402749	-0.171	strongHypo	Camk2d	NM_001025438	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	126826685	126826785	-0.17	strongHypo	Ank2	NM_178655	T:Other;
chr3	144384798	144385007	-0.17	strongHypo	Sh3glb1	NM_019464	T:CGI_shore;
chr3	144422150	144424397	-0.169	strongHypo	Clca1	NM_009899	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:LowComplexity;T:SimpleRepeat;
chr3	54793288	54793611	-0.168	strongHypo	Ccna1	NM_007628	T:Other;
chr3	116094166	116094546	-0.168	strongHypo	Cdc14a	NM_001080818	T:ExtGene;T:Gene;T:Intron;
chr3	38156724	38156834	-0.166	strongHypo	5430434I15Rik	NR_040541	T:Other;
chr3	94276731	94276887	-0.166	strongHypo	Riiad1	NM_025506	T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr3	119553926	119553988	-0.166	strongHypo	Ptbp2	NM_019550	T:DNA;
chr3	97115984	97116156	-0.165	strongHypo	Bcl9	NM_029933	T:Other;
chr3	128778114	128778223	-0.165	strongHypo	Pitx2	NM_011098	T:Other;
chr3	148273954	148274170	-0.165	strongHypo	Lphn2	NM_001081298	T:Other;
chr3	137286196	137286522	-0.164	strongHypo	Ddit4l	NM_030143	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr3	15985914	15986413	-0.163	strongHypo	Gm5150	NM_001081687	T:LTR;
chr3	85662844	85663039	-0.163	strongHypo	Glt28d2	NM_177130	T:LINE;
chr3	96374807	96374957	-0.163	strongHypo	Gm15441	NR_040409	T:Other;
chr3	122208460	122208726	-0.163	strongHypo	Bcar3	NM_013867	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	105595334	105595480	-0.162	strongHypo	Rap1a	NM_145541	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	146162783	146162923	-0.162	strongHypo	Gng5	NM_010318	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;T:LowComplexity;
chr3	68929769	68929856	-0.161	strongHypo	Kpna4	NM_008467	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	103227988	103228074	-0.161	strongHypo	Trim33	NM_001079830	T:LTR;
chr3	121912097	121912519	-0.161	strongHypo	Abca4	NM_007378	T:Other;
chr3	50186033	50186155	-0.159	strongHypo	Slc7a11	NM_011990	T:ExtGene;T:Gene;T:Intron;
chr3	144448516	144448916	-0.159	strongHypo	Clca2	NM_030601	T:Other;
chr3	86352501	86352783	-0.157	strongHypo	Lrba	NM_001077687	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;
chr3	89720122	89720403	-0.157	strongHypo	Il6ra	NM_010559	T:SINE;
chr3	126824595	126824731	-0.157	strongHypo	Ank2	NM_178655	T:Other;
chr3	108247238	108247532	-0.156	strongHypo	Sars	NM_001204979	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr3	129322250	129322532	-0.156	strongHypo	Elovl6	NM_130450	T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr3	148888612	148888681	-0.156	strongHypo	Gm1653	NR_040591	T:Other;
chr3	83791580	83791796	-0.155	strongHypo	D930015E06Rik	NM_172681	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	84270915	84271285	-0.155	strongHypo	Fhdc1	NM_001205355	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr3	144030223	144030430	-0.155	strongHypo	Hs2st1	NM_011828	T:Other;
chr3	66135260	66135632	-0.154	strongHypo	Veph1	NM_145820	T:SINE;
chr3	122476539	122476995	-0.154	strongHypo	Pde5a	NM_153422	T:ExtGene;T:Gene;T:Intron;
chr3	135749816	135750503	-0.153	strongHypo	Bank1	NM_001033350	T:ExtGene;T:Gene;T:Intron;
chr3	151100202	151100323	-0.153	strongHypo	Eltd1	NM_133222	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr3	89081537	89082392	-0.152	strongHypo	Efna1	NM_010107	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr3	90321567	90322093	-0.152	strongHypo	S100a13	NM_009113	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr3	101128024	101128442	-0.152	strongHypo	Cd2	NM_013486	T:LTR;T:SimpleRepeat;
chr3	121800816	121801146	-0.152	strongHypo	Abca4	NM_007378	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr3	36577624	36577761	-0.151	strongHypo	Trpc3	NM_019510	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr3	37512429	37512492	-0.151	strongHypo	Spry1	NM_011896	T:Other;
chr3	100797864	100797914	-0.15	strongHypo	Cd101	NM_001099332	T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr3	121767322	121767673	-0.15	strongHypo	Abca4	NM_007378	T:ExtGene;T:Gene;T:Intron;
chr4	124363023	124363625	-0.416	strongHypo	Utp11l	NM_026031	T:1stIntron;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr4	62456869	62456958	-0.4	strongHypo	Rgs3	NM_134257	T:SINE;
chr4	151638202	151638455	-0.391	strongHypo	Acot7	NM_001146058	T:ExtGene;T:Gene;T:Intron;
chr4	31382222	31382311	-0.387	strongHypo	4930556G01Rik	NR_040655	T:Other;
chr4	129298714	129298861	-0.379	strongHypo	Ccdc28b	NM_025455	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	9248859	9249185	-0.377	strongHypo	Clvs1	NM_028940	T:ExtGene;T:Gene;T:Intron;
chr4	120302943	120303026	-0.376	strongHypo	Gm8439	NM_001101603	T:LINE;
chr4	41672744	41672807	-0.368	strongHypo	Arid3c	NM_001017362	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr4	149961976	149962381	-0.361	strongHypo	Rere	NM_001085492	T:ExtGene;T:Gene;T:Intron;
chr4	144558713	144559347	-0.36	strongHypo	Vps13d	NM_001128198	T:LTR;
chr4	133432710	133432810	-0.347	strongHypo	Rps6ka1	NM_009097	T:ExtGene;T:Gene;T:Intron;
chr4	125989933	125990134	-0.34	strongHypo	Col8a2	NM_199473	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr4	153901765	153901948	-0.334	strongHypo	Prdm16	NM_001177995	T:ExtGene;T:Gene;T:Intron;
chr4	62273586	62274118	-0.329	strongHypo	Rgs3	NM_019492	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	87990086	87991054	-0.328	strongHypo	BC057079	NM_001081184	T:Exon;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr4	154504182	154504267	-0.328	strongHypo	Morn1	NM_001081100	T:ExtGene;T:Gene;T:Intron;
chr4	140172128	140172206	-0.327	strongHypo	Arhgef10l	NM_001112723	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	134073755	134073896	-0.326	strongHypo	2610002D18Rik	NM_001081099	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	94405554	94405854	-0.324	strongHypo	Tek	NM_013690	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr4	129295694	129295749	-0.323	strongHypo	Iqcc	NM_198026	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TTSdn1k;T:TTSdn1k_wiCGI;
chr4	134007487	134007538	-0.316	strongHypo	1700021N21Rik	NR_045800	T:Other;
chr4	14361174	14361294	-0.314	strongHypo	Slc26a7	NM_145947	T:Other;
chr4	57061345	57061644	-0.309	strongHypo	Epb4.1l4b	NM_019427	T:Other;
chr4	137053407	137053555	-0.307	strongHypo	Hspg2	NM_008305	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr4	62745873	62746065	-0.306	strongHypo	Zfp618	NM_028326	T:ExtGene;T:Gene;T:Intron;
chr4	6354880	6355082	-0.305	strongHypo	Nsmaf	NM_010945	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	141343235	141343395	-0.305	strongHypo	Dnajc16	NM_172338	T:ExtGene;T:Gene;T:Intron;
chr4	129103762	129104100	-0.303	strongHypo	Zbtb8b	NM_153541	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr4	13155030	13155563	-0.302	strongHypo	Gm11818	NM_001171801	T:Other;
chr4	132712909	132713074	-0.302	strongHypo	Wasf2	NM_153423	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr4	101718223	101718583	-0.301	strongHypo	Gm12789	NM_001085520	T:Other;
chr4	53899271	53899417	-0.299	strongHypo	Tmem38b	NM_028053	T:Other;
chr4	102261514	102261803	-0.299	strongHypo	Pde4b	NM_001177982	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr4	125276022	125276081	-0.295	strongHypo	Grik3	NM_001081097	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	133274820	133275096	-0.295	strongHypo	Arid1a	NM_001080819	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	53837788	53837860	-0.294	strongHypo	Tmem38b	NM_028053	T:CGI_shore;
chr4	114595468	114595564	-0.292	strongHypo	9130206I24Rik	NR_030721	T:Other;
chr4	43396085	43396464	-0.291	strongHypo	Rusc2	NM_001037709	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr4	46100913	46101055	-0.289	strongHypo	Tmod1	NM_021883	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr4	120288466	120288806	-0.289	strongHypo	Gm8439	NM_001101603	T:SINE;
chr4	64465306	64465363	-0.288	strongHypo	Pappa	NM_021362	T:Other;
chr4	104897145	104897236	-0.288	strongHypo	Ppap2b	NM_080555	T:ExtGene;T:Gene;T:Intron;
chr4	105774557	105774912	-0.288	strongHypo	Usp24	NM_183225	T:Other;
chr4	154906136	154906413	-0.287	strongHypo	Gnb1	NM_001160016	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	86335353	86335496	-0.286	strongHypo	Plin2	NM_007408	T:Other;
chr4	106916881	106916967	-0.285	strongHypo	Lrrc42	NM_029985	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	141070394	141070457	-0.28	strongHypo	Spen	NM_019763	T:ExtGene;T:Gene;T:Intron;
chr4	134582526	134582671	-0.279	strongHypo	Syf2	NM_026780	T:Other;
chr4	82282130	82282359	-0.277	strongHypo	Nfib	NM_001113209	T:LowComplexity;
chr4	81895373	81895480	-0.274	strongHypo	Nfib	NM_001113209	T:Other;
chr4	128672390	128672767	-0.274	strongHypo	Ak2	NM_016895	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	3670829	3671442	-0.272	strongHypo	Lyn	NM_001111096	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr4	104781059	104781167	-0.272	strongHypo	Prkaa2	NM_178143	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr4	148651714	148651876	-0.271	strongHypo	Kif1b	NM_008441	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	88758393	88758490	-0.269	strongHypo	Mtap	NM_024433	T:Other;
chr4	99920524	99921092	-0.269	strongHypo	Ror1	NM_013845	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;T:LowComplexity;
chr4	107425919	107426048	-0.268	strongHypo	Lrp8	NM_001080926	T:LINE;
chr4	127168076	127168134	-0.268	strongHypo	Gjb5	NM_010291	T:Other;
chr4	132572488	132572887	-0.265	strongHypo	Ahdc1	NM_146155	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr4	109009427	109009712	-0.262	strongHypo	Eps15	NM_007943	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	34696682	34696798	-0.261	strongHypo	Gm136	NM_001033255	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	136130479	136130929	-0.261	strongHypo	Kdm1a	NM_133872	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	133039944	133040033	-0.26	strongHypo	Fam46b	NM_175307	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	144836778	144836879	-0.26	strongHypo	Tnfrsf1b	NM_011610	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr4	13802663	13802787	-0.258	strongHypo	Runx1t1	NM_009822	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr4	55493406	55493539	-0.258	strongHypo	Klf4	NM_010637	T:CGI;T:CGI_woGeneExt2k;
chr4	129843394	129843530	-0.256	strongHypo	Tinagl1	NM_001168333	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr4	111256548	111256665	-0.254	strongHypo	Agbl4	NM_001048189	T:ExtGene;T:Gene;T:Intron;
chr4	124485795	124485877	-0.253	strongHypo	Mtf1	NM_008636	T:ExtGene;T:Gene;T:Intron;
chr4	111336657	111337058	-0.252	strongHypo	Agbl4	NM_001048189	T:Other;
chr4	117655432	117655556	-0.252	strongHypo	St3gal3	NM_009176	T:ExtGene;T:Gene;T:Intron;
chr4	141628121	141628455	-0.252	strongHypo	Tmem51	NM_145402	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr4	85602125	85602216	-0.251	strongHypo	Adamtsl1	NM_029967	T:Other;
chr4	88640463	88640514	-0.249	strongHypo	Gm12603	NR_033533	T:Other;
chr4	119671715	119671773	-0.249	strongHypo	Hivep3	NM_010657	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr4	153733502	153733823	-0.249	strongHypo	Prdm16	NM_001177995	T:ExtGene;T:Gene;T:Intron;
chr4	123466835	123466961	-0.248	strongHypo	Rhbdl2	NM_183163	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:SINE;
chr4	124780005	124780071	-0.248	strongHypo	Meaf6	NM_027310	T:ExtGene;T:Gene;T:Intron;
chr4	129473064	129473175	-0.247	strongHypo	Ptp4a2	NM_008974	T:Other;
chr4	106854477	106854538	-0.243	strongHypo	Tmem59	NM_029565	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr4	140664309	140664403	-0.242	strongHypo	Spata21	NM_177867	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr4	19969841	19969920	-0.241	strongHypo	Ggh	NM_010281	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr4	56469579	56469925	-0.24	strongHypo	Actl7b	NM_025271	T:Other;
chr4	105764764	105765093	-0.24	strongHypo	Usp24	NM_183225	T:LowComplexity;
chr4	107579346	107579501	-0.24	strongHypo	Cpt2	NM_009949	T:ExtGene;T:Gene;T:Intron;
chr4	138281716	138281965	-0.24	strongHypo	Pla2g2c	NM_008868	T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:LINE;
chr4	149022536	149022592	-0.24	strongHypo	Clstn1	NM_023051	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr4	94820613	94821039	-0.239	strongHypo	Jun	NM_010591	T:Other;
chr4	8699563	8699827	-0.238	strongHypo	Chd7	NM_001081417	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	118791886	118792058	-0.237	strongHypo	Slc2a1	NM_011400	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr4	109080800	109080917	-0.236	strongHypo	Ttc39a	NM_153392	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr4	116826972	116827106	-0.236	strongHypo	Rps8	NM_009098	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr4	124364702	124364870	-0.236	strongHypo	Utp11l	NM_026031	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr4	123464872	123465132	-0.235	strongHypo	Rhbdl2	NM_183163	T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr4	8655419	8655552	-0.234	strongHypo	Chd7	NM_001081417	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr4	98554178	98554230	-0.233	strongHypo	Usp1	NM_146144	T:SINE;
chr4	100031061	100031364	-0.233	strongHypo	Ror1	NM_013845	T:ExtGene;T:Gene;T:Intron;
chr4	131669829	131669893	-0.233	strongHypo	Oprd1	NM_013622	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr4	101328978	101329044	-0.232	strongHypo	Leprot	NM_175036	T:ExtGene;T:Gene;T:Intron;
chr4	137296101	137296181	-0.232	strongHypo	Alpl	NM_007431	T:Other;
chr4	106255237	106255412	-0.231	strongHypo	Dhcr24	NM_053272	T:ExtGene;T:Gene;T:Intron;
chr4	40139049	40139163	-0.23	strongHypo	Aco1	NM_007386	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr4	47703986	47704521	-0.228	strongHypo	Sec61b	NM_024171	T:LTR;T:SimpleRepeat;
